itemnum,itemnamee,qty,unitnamee,Area,storloc1,storloc2,storloc3,storloc4,storloc5,storloc6,storloc7,storloc8,storloc9,storloc10,storloc11,storloc12,storloc13,storloc14,storloc15
1000511089,CAP  BEARING  DUCTILE IRON  BACKEND,6.0,EA,UTILITIES,A08C1B,A08F6B,,,,,,,,,,,,,
1000511150,CAP  BEARING  DUCTILE IRON  FRONTEND,7.0,EA,UTILITIES,A08F2B,,,,,,,,,,,,,,
1000511439,HANDSET  ASSEMBLY  WITH 6 FT COILED,12.0,EA,GAS,G01A2,G03A2,,,,,,,,,,,,,
1000512349,FUSE  HIGH VOLTAGE  POWER  CURRENT,2.0,EA,PCU,A16D1B,,,,,,,,,,,,,,
1000513762,DETECTOR  DUCT  CONSISTING OF THE,2.0,EA,PCU,H08C2,,,,,,,,,,,,,,
1000515372,BOLT  DRIVER  SS (CF 316)  ASTM A276,10.0,EA,"OIL TRAIN 3, 4 & 5",L03B2,,,,,,,,,,,,,,
1000517407,FUSE  LOW VOLTAGE  CURRENT LIMITING ,20.0,EA,PCU,A16D1B,,,,,,,,,,,,,,
1000517427,FUSE  LOW VOLTAGE  CURRENT LIMITING ,4.0,EA,PCU,A16D1B,,,,,,,,,,,,,,
1000521294,TRANSMITTER  SMART-HC DETECTOR UNIT ,5.0,EA,"OIL TRAIN 3, 4 & 5",L02A2,,,,,,,,,,,,,,
1000521326,TRANSMITTER  SMART H2S DETECTOR UNIT ,15.0,EA,,B02A2,L02A2,L08B2,,,,,,,,,,,,
1000521326,TRANSMITTER  SMART H2S DETECTOR UNIT ,301.0,EA,"OIL TRAIN 3, 4 & 5",B02A2,L02A2,L08B2,,,,,,,,,,,,
1000527572,"MODULE, POWER SUPPLY: DCS, AC",3.0,EA,PCU,H08C2,,,,,,,,,,,,,,
1000531118,DIAPHRAGM  21-1/8 IN OD,1.0,EA,"OIL TRAIN 3, 4 & 5",L03B2,,,,,,,,,,,,,,
1000532681,GASKET  INORGANIC FIBER OR GRAPHITE ,2.0,EA,"OIL TRAIN 3, 4",L01A1,,,,,,,,,,,,,,
1000533029,GASKET SET  COMPOSITION SEATING.,3.0,EA,UTILITIES,A08C4B,,,,,,,,,,,,,,
1000533059,GASKET SET /GRAPHITE & INCONEL  FOR,3.0,EA,"OIL TRAIN 3, 4 & 5",A08A3B,L02A2,L03A1,,,,,,,,,,,,
1000533059,GASKET SET /GRAPHITE & INCONEL  FOR,3.0,EA,UTILITIES,A08A3B,L02A2,L03A1,,,,,,,,,,,,
1000533809,PIN  GROOVE /316 SSTL  FOR 3/4 IN.,6.0,EA,UTILITIES,A08A5B,A08F3B,,,,,,,,,,,,,
1000535692,RING  PACKING BOX /STAINLESS STEEL.,2.0,EA,"OIL TRAIN 3, 4",L01A1,,,,,,,,,,,,,,
1000538011,LIGHT  EMERGENCY/SAFETY  STROBE  FOR,4.0,EA,MCU,A08B1,A16C2B,H08C2,,,,,,,,,,,,
1000538011,LIGHT  EMERGENCY/SAFETY  STROBE  FOR,7.0,EA,PCU,A08B1,A16C2B,H08C2,,,,,,,,,,,,
1000538240,BLOCK  TERMINAL  600 V  30 A  18-10,2.0,EA,PCU,A16D1B,,,,,,,,,,,,,,
1000539132,BUSHING  LOWER SEAL  BRASS.,1.0,EA,GAS,G01A2,,,,,,,,,,,,,,
1000540055,BEARING  BALL  RADIAL  80 MM ( 3.1496,4.0,EA,UTILITIES,A08B1B,,,,,,,,,,,,,,
1000544384,PIN  TAPER  STL  NO 10 X 8 TAPER,3.0,EA,SHIPPING,H03B1,,,,,,,,,,,,,,
1000544686,GAUGE  PRESSURE  0-160 PSIG  2 IN,1.0,EA,"OIL TRAIN 3, 4 & 5",L03C2,,,,,,,,,,,,,,
1000546349,SEAL  INPRO  FRONT END/BACK END,2.0,EA,UTILITIES,A08A6B,,,,,,,,,,,,,,
1000552400,RING  SEAL /SPRING  RAD  HAST C & TFE.,3.0,EA,UTILITIES,A08C4B,,,,,,,,,,,,,,
1000553466,SOLUTION  FREE RESIDUAL CHLORINE,2.0,EA,PCU,H08A1,,,,,,,,,,,,,,
1000553468,"MEMBRANE: ASSEMBLY, FREE RESIDUAL",2.0,EA,PCU,H08A1,,,,,,,,,,,,,,
1000554950,BARRIER  TERMINAL BLOCK END  600V ,10.0,EA,PCU,A16D1B,,,,,,,,,,,,,,
1000555683,CABLE  EXTENSION  8.50 M (27.9 FT),16.0,EA,"OIL TRAIN 3, 4 & 5",L03D2,,,,,,,,,,,,,,
1000560243,KIT  REPAIR  PACKING  SINGLE  TFE 3/4,2.0,EA,"OIL TRAIN 3, 4 & 5",A08A4B,L03A1,,,,,,,,,,,,,
1000560243,KIT  REPAIR  PACKING  SINGLE  TFE 3/4,3.0,EA,UTILITIES,A08A4B,L03A1,,,,,,,,,,,,,
1000561030,PIN  3/16 IN DIA  1/2 IN LG,1.0,EA,SHIPPING,H02B2,,,,,,,,,,,,,,
1000561284,WASHER  LOCK  3/8 NOM,4.0,EA,SHIPPING,H02B2,,,,,,,,,,,,,,
1000562803,O-RING ,2.0,EA,SHIPPING,H03B1,,,,,,,,,,,,,,
1000566223,OILER  CONSTANT LEVEL  4 OZ,1.0,EA,MCU,A17A5B,,,,,,,,,,,,,,
1000571914,O-RING  VITON  BEARING COVER,-4.0,EA,,A08B4B,A08B6B,F08B2,,,,,,,,,,,,
1000571914,O-RING  VITON  BEARING COVER,4.0,EA,UTILITIES,A08B4B,A08B6B,F08B2,,,,,,,,,,,,
1000571915,O-RING  VITON  BEARING SEAL PLATE,-4.0,EA,,A08A3B,A08B3B,F08B2,,,,,,,,,,,,
1000571915,O-RING  VITON  BEARING SEAL PLATE,4.0,EA,UTILITIES,A08A3B,A08B3B,F08B2,,,,,,,,,,,,
1000573996,O-RING  FLUOROCARBON  PUMP SEAL,1.0,EA,SHIPPING,H02B2,,,,,,,,,,,,,,
1000579240,SENSOR  HYDROGEN SULFIDE  0-100 PPM ,10.0,EA,"OIL TRAIN 3, 4 & 5",H03C1,L02C2,,,,,,,,,,,,,
1000579240,SENSOR  HYDROGEN SULFIDE  0-100 PPM ,4.0,EA,SHIPPING,H03C1,L02C2,,,,,,,,,,,,,
1000589065,LIGHT  PILOT INDICATING  CLEAR  LED ,7.0,EA,PCU,A16E6B,,,,,,,,,,,,,,
1000590878,VALVE  BUTTERFLY  STANDARD  3 IN ,6.0,EA,UTILITIES,F08C1,,,,,,,,,,,,,,
1000590881,VALVE  BUTTERFLY  STANDARD  8 IN ,3.0,EA,UTILITIES,F07C1,,,,,,,,,,,,,,
1000591594,O-RING  94.2 ID  5.7 WD/THK  VITON ,1.0,EA,OIL TRAIN 1&2,A07C3B,,,,,,,,,,,,,,
1000591603,SEAT  STATIONERY  SILICON CARBIDE ,1.0,EA,OIL TRAIN 1&2,A07C4B,L01B2,L02B1,,,,,,,,,,,,
1000591603,SEAT  STATIONERY  SILICON CARBIDE ,2.0,EA,"OIL TRAIN 3, 4 & 5",A07C4B,L01B2,L02B1,,,,,,,,,,,,
1000591606,SPRING  MECHANICAL SEAL  2.4610,1.0,EA,"OIL TRAIN 3, 4 & 5",L03A1,,,,,,,,,,,,,,
1000591752,O-RING  148.59 MM ID  5.33 MM WD/THK ,2.0,EA,MCU,A17D2B,L08A2,,,,,,,,,,,,,
1000591752,O-RING  148.59 MM ID  5.33 MM WD/THK ,1.0,EA,"OIL TRAIN 3, 4 & 5",A17D2B,L08A2,,,,,,,,,,,,,
1000592395,NUT  LOCK  AISI 1020,1.0,EA,,A18H6B,,,,,,,,,,,,,,
1000592461,GASKET  FLAT  CVF2100  FOR BEARING,3.0,EA,"OIL TRAIN 3, 4 & 5",L02B1,L06A1,,,,,,,,,,,,,
1000592473,THROWER  OIL  ASTM A276-316L,14.0,EA,"OIL TRAIN 3, 4 & 5",L02A2,L02B1,,,,,,,,,,,,,
1000594430,INTERRUPTER  GROUND FAULT CIRCUIT ,68.0,EA,,A06A1,A18F5B,,,,,,,,,,,,,
1000595267,SPRING  RELIEF VALVE  CHROME ALLOY,1.0,EA,MECHANICAL SHOP,J01C1,,,,,,,,,,,,,,
1000597548,ELEMENT: SENSING CONDULET CPVC,1.0,EA,,A17H2B,,,,,,,,,,,,,,
1000598533,SENSOR  PROXIMITOR  9 M (29.5 FT),18.0,EA,"OIL TRAIN 3, 4 & 5",L02C2,L03B1,L06A2,,,,,,,,,,,,
1000600089,RELAY  PNEUMATIC  VOLUME BOOSTER  1/2,3.0,EA,OIL TRAIN 1&2,A07D2B,,,,,,,,,,,,,,
1000602617,O-RING  FOR EJA SERIES TRANSMITTER,2.0,EA,,A18F5B,,,,,,,,,,,,,,
1000610696,BUSHING  PIPE  1 IN X 3/4 IN NOM ,10.0,EA,UTILITIES,A08H6B,,,,,,,,,,,,,,
1000612253,O-RING  NITRILE-DS52-1,2.0,EA,SHIPPING,H03B1,,,,,,,,,,,,,,
1000612278,SPRING  RELIEF VALVE  5160 CHROME,3.0,EA,MECHANICAL SHOP,J01C1,,,,,,,,,,,,,,
1000613480,ADAPTER  PIPE  1 IN INLET  SCH 80 ,10.0,EA,UTILITIES,A08B1B,,,,,,,,,,,,,,
1000613727,BUSHING  PIPE  1 IN X 3/4 IN NOM ,10.0,EA,UTILITIES,A08G2B,,,,,,,,,,,,,,
1000613734,BUSHING  PIPE  1 IN X 3/4 IN NOM ,10.0,EA,UTILITIES,A08E6B,,,,,,,,,,,,,,
1000617168,CISCO IPUPAGHAAB,4.0,EA,PCU,J08C2,,,,,,,,,,,,,,
1000620807,ELBOW  TUBING  3/4 IN  SS  GR 316 ,10.0,EA,"OIL TRAIN 3, 4 & 5",L08A2,,,,,,,,,,,,,,
1000622860,FAN  MOTOR  COOLING,2.0,EA,"OIL TRAIN 3, 4 & 5",L02B1,,,,,,,,,,,,,,
1000623836,O-RING  NITRILE-DS52-1  FOR TYPE 252,2.0,EA,SHIPPING,H03B1,,,,,,,,,,,,,,
1000624695,"KIT: CABLE DUCT SEAL, MAINTENANCE, KIT",8.0,EA,PCU,J06C2,,,,,,,,,,,,,,
1000626460,BOARD  LCD  ASSEMBLY,4.0,EA,,A18B6B,,,,,,,,,,,,,,
1000626462,SENSOR  CONDUCTIVITY  NEMA 4X,1.0,EA,PCU,A16D1B,,,,,,,,,,,,,,
1000627366,SIGN  EXIT  ENGLISH & ARABIC  EXIT ,1.0,EA,"OIL TRAIN 3, 4 & 5",L08A2,,,,,,,,,,,,,,
1000630004,GASKET  SPIRAL WOUND  20 IN  ANSI,4.0,EA,,A01C2,,,,,,,,,,,,,,
1000631867,COMPRESSOR  REFRIGERANT ,7.0,EA,HVAC,27B2,,,,,,,,,,,,,,
1000633902,PROTECTOR  MOTOR CIRCUIT  875-1750 A,2.0,EA,PCU,A16E5B,,,,,,,,,,,,,,
1000634191,BLOCK  TERMINAL  UK35  SCREW,20.0,EA,PCU,A16D2B,,,,,,,,,,,,,,
1000635448,BATTERY  LEAD ACID  STATIONARY  2 VDC,0.0,EA,PCU,J06A2,,,,,,,,,,,,,,
1000636534,LIGHT FLOURCENT 120 VAC 345 MM,10.0,EA,PCU,A16C3B,,,,,,,,,,,,,,
1000638633,BOARD  PRINTED CIRCUIT  FOUNDATION,5.0,EA,"OIL TRAIN 3, 4 & 5",L07B2,,,,,,,,,,,,,,
1000638957,LIGHT  PILOT INDICATING  RED ,2.0,EA,PCU,A16D1B,,,,,,,,,,,,,,
1000638958,LIGHT  PILOT INDICATING  GREEN ,2.0,EA,PCU,A16D1B,,,,,,,,,,,,,,
1000638959,LIGHT  PILOT INDICATING  AMBER ,2.0,EA,PCU,A16D1B,,,,,,,,,,,,,,
1000639074,FIXTURE  ASSEMBLY  316 TI / 1.4571,1.0,EA,OIL TRAIN 1&2,A07D4B,,,,,,,,,,,,,,
1000641801,CONTROL  SPEED  PCA,1.0,EA,PCU,J06C2,,,,,,,,,,,,,,
1000642148,POSITIONER  VALVE  ELECTRO/PNEUMATIC ,3.0,EA,UTILITIES,A08H2B,F08B2,,,,,,,,,,,,,
1000643428,COLUMN  CENTER  CLUTCH ASSY  RESOLVER,1.0,EA,UTILITIES,A08A4B,,,,,,,,,,,,,,
1000643430,KIT  WORMSHAFT & WORMWHEEL  WORMSHAFT,2.0,EA,UTILITIES,A08A6B,,,,,,,,,,,,,,
1000643431,KIT  GEARCASE  MAINTENANCE  SEALS ,1.0,EA,UTILITIES,A08A5B,,,,,,,,,,,,,,
1000643432,LEVER  HAND-AUTO  WITH CAM  SPRING,1.0,EA,UTILITIES,F08B2,,,,,,,,,,,,,,
1000643435,TRANSDUCER  TORQUE  MK2  MODULE 1J,1.0,EA,UTILITIES,A08A5B,,,,,,,,,,,,,,
1000643439,BEARING  THRUST  MK2  MODULE 2D,3.0,EA,UTILITIES,A08B2B,,,,,,,,,,,,,,
1000643441,KIT  HANDWHEEL  MAINTENANCE  MK2 ,1.0,EA,UTILITIES,A08A4B,,,,,,,,,,,,,,
1000643483,KIT  COMPREHENSIVE SPARES ,10.0,EA,GAS,G02A2,,,,,,,,,,,,,,
1000644006,KNOB  MOD20H O/C & L/S KNOB ASSY MK2,1.0,EA,UTILITIES,A08A2B,,,,,,,,,,,,,,
1000645043,COMPRESSOR REFRIGERANT,4.0,EA,HVAC,27B2,,,,,,,,,,,,,,
1000645231,CONVERTER  RS485 TO FIBER OPTIC  24,9.0,EA,PCU,A16C1B,A16E6B,,,,,,,,,,,,,
1000645844,NUT  LOCK  STEEL  FOR OUTBOARD,1.0,EA,OIL TRAIN 1&2,A07D3B,,,,,,,,,,,,,,
1000645845,O-RING  SBR  FOR BEARING HOUSING,2.0,EA,OIL TRAIN 1&2,A07D3B,L07B2,,,,,,,,,,,,,
1000645845,O-RING  SBR  FOR BEARING HOUSING,2.0,EA,"OIL TRAIN 3, 4 & 5",A07D3B,L07B2,,,,,,,,,,,,,
1000647212,SEAT  BALL  ASTM A29 GR. 4140,3.0,EA,"OIL TRAIN 3, 4 & 5",L02A2,,,,,,,,,,,,,,
1000647446,"TRANSFORMER, INSTRUMENT: 250:5 A, 600",7.0,EA,GAS,G03A1,,,,,,,,,,,,,,
1000647495,UNIT  TRANSMISSION  AISI-301 /,1.0,EA,OIL TRAIN 1&2,A07D5B,,,,,,,,,,,,,,
1000648955,O-RING  SYNTHETIC RUBBER,2.0,EA,UTILITIES,A07B3B,,,,,,,,,,,,,,
1000649101,RING: INCLUDED ALSO IN B2B,1.0,EA,GAS,G01A2,,,,,,,,,,,,,,
1000650179,UNIT  MEMBRANE,1.0,EA,UTILITIES,A08A4B,,,,,,,,,,,,,,
1000651116,"SHIELD: GILL MULTI-PLATE RADIATION, 1",1.0,EA,PCU,H08A1,,,,,,,,,,,,,,
1000651777,GASKET KIT  INSULATING  4 IN NPS ,55.0,EA,"OIL TRAIN 3, 4 & 5",L03B1,L06B2,,,,,,,,,,,,,
1000651778,GASKET KIT  INSULATING  6 IN NPS ,5.0,EA,,A17A5B,,,,,,,,,,,,,,
1000651787,GASKET KIT  INSULATING  2 IN NPS ,10.0,EA,"OIL TRAIN 3, 4 & 5",L03B2,L08A2,,,,,,,,,,,,,
1000651790,GASKET KIT  INSULATING  4 IN NPS ,4.0,EA,,A18C2B,L02A2,L03B2,,,,,,,,,,,,
1000651790,GASKET KIT  INSULATING  4 IN NPS ,10.0,EA,"OIL TRAIN 3, 4 & 5",A18C2B,L02A2,L03B2,,,,,,,,,,,,
1000651791,GASKET KIT  INSULATING  6 IN NPS ,10.0,EA,,A17D3B,,,,,,,,,,,,,,
1000651800,GASKET KIT  INSULATING  2 IN NPS ,100.0,EA,,C01A1,L03B1,L03B2,,,,,,,,,,,,
1000651800,GASKET KIT  INSULATING  2 IN NPS ,156.0,EA,"OIL TRAIN 3, 4 & 5",C01A1,L03B1,L03B2,,,,,,,,,,,,
1000652699,MECHANICAL SEAL  1.5 IN  COMPLETE ASSY,4.0,EA,SHIPPING,H03B2,,,,,,,,,,,,,,
1000657222,HANDSET  INTERCOM,12.0,EA,GAS,G03A1,G03A2,,,,,,,,,,,,,
1000657678,PROTECTOR  MOTOR CIRCUIT  21-70 A,1.0,EA,UTILITIES,A07B5B,,,,,,,,,,,,,,
1000657685,TRANSDUCER  TORQUE  MK-2,1.0,EA,"OIL TRAIN 3, 4 & 5",L08A2,,,,,,,,,,,,,,
1000658627,REGULATOR  FILTER  RELIEVING  5,27.0,EA,,A18D4B,B06D2,H02A2,,,,,,,,,,,,
1000658627,REGULATOR  FILTER  RELIEVING  5,10.0,EA,SHIPPING,A18D4B,B06D2,H02A2,,,,,,,,,,,,
1000658642,"RING: SEAL, THRUST BEARING, OUTBOARD",2.0,EA,GAS,G03A1,,,,,,,,,,,,,,
1000659842,GASKET KIT  RELIEF VALVE ,10.0,EA,,A18C1B,,,,,,,,,,,,,,
1000660052,VALVE  GATE  WEDGE  SOLID  1/2 IN ,10.0,EA,UTILITIES,F07B1,,,,,,,,,,,,,,
1000661734,CONTACTOR  LIGHTING  2 POLE  30 A ,2.0,EA,PCU,A16C6B,,,,,,,,,,,,,,
1000662533,O-RING  STUFFING BOX SERVICE  VITON,-4.0,EA,,A08A4B,A08A6B,A08B6B,,,,,,,,,,,,
1000662533,O-RING  STUFFING BOX SERVICE  VITON,4.0,EA,UTILITIES,A08A4B,A08A6B,A08B6B,,,,,,,,,,,,
1000662536,PIN  ROLL PIN  STEEL,-1.0,EA,,A08B4B,A08B6B,,,,,,,,,,,,,
1000662536,PIN  ROLL PIN  STEEL,1.0,EA,UTILITIES,A08B4B,A08B6B,,,,,,,,,,,,,
1000662648,DETECTOR  FIRE PROTECTION  (VIEW) ,14.0,EA,,A18C1B,,,,,,,,,,,,,,
1000664407,BEARING  RADIAL  ASSEMBLY  CONSIST OF,4.0,EA,UTILITIES,A07A6B,A08C2B,,,,,,,,,,,,,
1000664408,BEARING  CONTROL SPOOL  ASTM A48  FOR,2.0,EA,UTILITIES,F06C2,,,,,,,,,,,,,,
1000664409,BEARING  LOWER  ASTM A48  FOR,2.0,EA,,C01A2,F06C2,,,,,,,,,,,,,
1000664409,BEARING  LOWER  ASTM A48  FOR,2.0,EA,UTILITIES,C01A2,F06C2,,,,,,,,,,,,,
1000664410,BEARING  ROLLER  RADIAL  FOR,2.0,EA,UTILITIES,A08B3B,,,,,,,,,,,,,,
1000664415,O-RING  260 MM ID  5 MM WD/THK  NBR ,2.0,EA,UTILITIES,A08G5B,,,,,,,,,,,,,,
1000664417,O-RING  4.1 MM ID  1.6 MM WD/THK ,2.0,EA,UTILITIES,A08F4B,,,,,,,,,,,,,,
1000664418,O-RING  139 MM ID  3.53 MM WD/THK ,2.0,EA,UTILITIES,A08G6B,,,,,,,,,,,,,,
1000664419,O-RING  7.6 MM ID  2.4 MM WD/THK ,2.0,EA,UTILITIES,A08H5B,,,,,,,,,,,,,,
1000664422,RING  GUIDE  ASTM A48  FOR MECHANICAL,2.0,EA,UTILITIES,A08G5B,,,,,,,,,,,,,,
1000664427,SEAL  MECHANICAL ASSEMBLY  CONSIST OF,2.0,EA,UTILITIES,A08F1B,,,,,,,,,,,,,,
1000664434,VALVE  RELIEF  SPRING OPERATED  AISI,1.0,EA,MCU,B07B1,,,,,,,,,,,,,,
1000664500,LIGHT  PILOT INDICATING  AMBER  FULL,1.0,EA,PCU,A16E6B,,,,,,,,,,,,,,
1000664902,SEAL  INPRO  MOTOR,1.0,EA,UTILITIES,A07A1B,,,,,,,,,,,,,,
1000664903,GASKET  COVER  CONDUIT BOX,6.0,EA,UTILITIES,A08F4B,A08F5B,,,,,,,,,,,,,
1000666453,GASKET  SPIRAL WOUND  8 IN  ANSI,32.0,EA,UTILITIES,A08G4B,F06C1,,,,,,,,,,,,,
1000668572,DETECTOR  RESISTANCE TEMPERATURE ,16.0,EA,,A18E5B,,,,,,,,,,,,,,
1000668590,CABLE  SENSOR  WIND SPEED AND WIND,1.0,EA,PCU,H06C2,,,,,,,,,,,,,,
1000668596,PROTECTOR  SIGNAL/AC LINE SURGE  OCM ,1.0,EA,PCU,H06C2,,,,,,,,,,,,,,
1000668598,SENSOR: WIND DIRECTION,4.0,EA,PCU,H06B1,H08A1,,,,,,,,,,,,,
1000669027,BOARD  PRINTED CIRCUIT  CONTROL BOARD,2.0,EA,SHIPPING,H03C1,,,,,,,,,,,,,,
1000670522,LAMP HID 70W HIGH PRESSURE SODIUM,5.0,EA,SHIPPING,H02A2,,,,,,,,,,,,,,
1000670657,NUT  PORT  PVC THERMOPLASTIC - LEFT,8.0,EA,UTILITIES,A07C6B,,,,,,,,,,,,,,
1000670809,SEAT VALVE: A189 F316 WITH PEEK,1.0,EA,,A17F3B,,,,,,,,,,,,,,
1000671253,SEAL  OIL FIXING  ALUMINUM,2.0,EA,,A18H3B,,,,,,,,,,,,,,
1000671606,RING: ELASTIC STRIP,32.0,EA,MCU,A17F6B,,,,,,,,,,,,,,
1000671844,GASKET  GRAPHITE,2.0,EA,UTILITIES,F08B2,,,,,,,,,,,,,,
1000672234,WASHER  SCREW  17 MM ID  CARBON STEEL,20.0,EA,UTILITIES,F08B2,,,,,,,,,,,,,,
1000672370,COUPLING  SHAFT  FLEXIBLE  ASSEMBLY,1.0,EA,UTILITIES,A08A2B,,,,,,,,,,,,,,
1000672374,COUPLING  SHAFT  ASSEMBLY  CONSISTING OF,1.0,EA,UTILITIES,A08F5B,,,,,,,,,,,,,,
1000672469,VALVE  NEEDLE  1/4 IN  COMPRESSION ,2.0,EA,,A18B6B,,,,,,,,,,,,,,
1000672729,TUBE  CROSSFIRE  HASTELLOY X,34.0,EA,,A17A4B,B02A1,F08B2,,,,,,,,,,,,
1000672729,TUBE  CROSSFIRE  HASTELLOY X,12.0,EA,UTILITIES,A17A4B,B02A1,F08B2,,,,,,,,,,,,
1000672793,BALLAST  FLUORESCENT  120/277 VAC  60,6.0,EA,"OIL TRAIN 3, 4 & 5",L03A1,,,,,,,,,,,,,,
1000672819,BELT  VEE  INDUSTRIAL  SINGLE WEDGE ,15.0,EA,,C01A2,,,,,,,,,,,,,,
1000673085,GASKET  STAINLESS STEEL + GRAPHITE,9.0,EA,UTILITIES,F08B2,,,,,,,,,,,,,,
1000673086,GASKET  STAINLESS STEEL + GRAPHITE,7.0,EA,UTILITIES,F08B2,,,,,,,,,,,,,,
1000673088,GASKET  STAINLESS STEEL + GRAPHITE,10.0,EA,UTILITIES,F08B2,,,,,,,,,,,,,,
1000673089,GASKET  STAINLESS STEEL + GRAPHITE,9.0,EA,UTILITIES,F08B2,,,,,,,,,,,,,,
1000673097,GASKET  STAINLESS STEEL + GRAPHITE,6.0,EA,UTILITIES,F08B2,,,,,,,,,,,,,,
1000673326,GASKET  SS + GRAPHITE,24.0,EA,PCU,H08A1,,,,,,,,,,,,,,
1000673947,O-RING  27.8 MM ID  3.6 MM WD/THK ,1.0,EA,"OIL TRAIN 3, 4 & 5",L02B1,,,,,,,,,,,,,,
1000674149,BOARD  PRINTED CIRCUIT  THERMOCOUPLE,2.0,EA,PCU,A16G2B,A16G4B,,,,,,,,,,,,,
1000674150,BOARD  PRINTED CIRCUIT  PROTECTIVE,1.0,EA,PCU,A16G6B,,,,,,,,,,,,,,
1000674151,BOARD  PRINTED CIRCUIT  RELAY,1.0,EA,PCU,A16G6B,,,,,,,,,,,,,,
1000674152,BOARD  PRINTED CIRCUIT  RTD  FOR MARK,1.0,EA,PCU,A16F1B,,,,,,,,,,,,,,
1000674153,BOARD  PRINTED CIRCUIT  SERVO,14.0,EA,PCU,A16G3B,A16G4B,A16G6B,,,,,,,,,,,,
1000674155,BOARD  PRINTED CIRCUIT  TURBINE,3.0,EA,PCU,A16F3B,,,,,,,,,,,,,,
1000674159,BOARD  PRINTED CIRCUIT  CONTACTS IN ,10.0,EA,PCU,A16G1B,,,,,,,,,,,,,,
1000674161,BOARD  PRINTED CIRCUIT  VME SERVO,1.0,EA,PCU,A16G2B,,,,,,,,,,,,,,
1000674164,BOARD  PRINTED CIRCUIT  THERMOCOUPLE,3.0,EA,PCU,A16G1B,,,,,,,,,,,,,,
1000674266,VALVE  SOLENOID  120 V,4.0,EA,SHIPPING,H03C1,,,,,,,,,,,,,,
1000674433,SENSOR  PH/ORP  0 TO 14 PH  WITH,1.0,EA,PCU,H08A1,,,,,,,,,,,,,,
1000674479,VALVE  CHECK  AISI 316 L BODY  AISI,2.0,EA,UTILITIES,A08C4B,,,,,,,,,,,,,,
1000674859,CARTRIDGE  CONICAL  MEDIA TYPE ,167.0,EA,WIP,SUNSHADE,,,,,,,,,,,,,,
1000675448,O-RING  FLOUROCARBON,1.0,EA,,A18B5B,,,,,,,,,,,,,,
1000676088,SPRING  RELIEF VALVE  CHROME STEEL ,9.0,EA,MECHANICAL SHOP,J01C1,,,,,,,,,,,,,,
1000676387,STUD ASSEMBLY  CONTINUOUS THREAD ,300.0,EA,UTILITIES,A08H4B,,,,,,,,,,,,,,
1000677355,O-RING  FKM  136.12 X 3.53 MM,4.0,EA,OIL TRAIN 1&2,A07C4B,,,,,,,,,,,,,,
1000679087,GASKET  SPIRAL WOUND  36 IN  CL 150 ,1.0,EA,,A01D1,,,,,,,,,,,,,,
1000679380,DETECTOR  RESISTANCE TEMPERATURE ,1.0,EA,,A17C6B,,,,,,,,,,,,,,
1000680587,"DIAPHRAGM: ACTUATOR, EPDM/POLYESTER",1.0,EA,GAS,G03A1,,,,,,,,,,,,,,
1000681535,GASKET RING JOINT OVAL,1.0,EA,MCU,A08B1,,,,,,,,,,,,,,
1000681811,VALVE GATE SIZE 3/4 CI800 SWXNPT,-129.0,EA,,A06A1,,,,,,,,,,,,,,
1000681811,VALVE GATE SIZE 3/4 CI800 SWXNPT,129.0,EA,GAS,A06A1,,,,,,,,,,,,,,
1000683092,THYRISTOR  910 (355) AMP MAX AVERAGE,1.0,EA,"OIL TRAIN 3, 4 & 5",L02A2,,,,,,,,,,,,,,
1000683093,UNIT  CONTROL PULSE,3.0,EA,"OIL TRAIN 3, 4 & 5",L07B2,,,,,,,,,,,,,,
1000683160,TRANSMITTER  PH  -2 TO 16  4 TO MA,1.0,EA,PCU,H07A2,,,,,,,,,,,,,,
1000683428,BOLT ASSEMBLY  COUPLING  ALLOY STEEL,2.0,EA,UTILITIES,A08A3B,,,,,,,,,,,,,,
1000683580,BOARD  PRINTED CIRCUIT  ANALOG INPUT ,3.0,EA,PCU,A16F1B,A16G5B,,,,,,,,,,,,,
1000683581,BOARD  PRINTED CIRCUIT  ANALOG,1.0,EA,PCU,A16G6B,,,,,,,,,,,,,,
1000683582,BOARD  PRINTED CIRCUIT  CONTACT,2.0,EA,PCU,A16G2B,,,,,,,,,,,,,,
1000683583,BOARD  PRINTED CIRCUIT  TRIP ,2.0,EA,PCU,A16G2B,H07A2,,,,,,,,,,,,,
1000683584,BOARD  PRINTED CIRCUIT  TRIP  PRIMARY,2.0,EA,PCU,A16G6B,,,,,,,,,,,,,,
1000683585,BOARD  PRINTED CIRCUIT  ANALOG I/O ,2.0,EA,PCU,A16G2B,,,,,,,,,,,,,,
1000683586,BOARD  PRINTED CIRCUIT  ANALOG,1.0,EA,PCU,A16G5B,,,,,,,,,,,,,,
1000683587,BOARD. PRINTED CIRCUIT: RTD C. VME.,1.0,EA,MCU,A15C5A,,,,,,,,,,,,,,
1000683684,LIGHT  PILOT INDICATING (BASE ONLY),20.0,EA,SHIPPING,H03B1,,,,,,,,,,,,,,
1000683823,OILER  CONSTANT LEVEL  1/4 IN NPT ,2.0,EA,GAS,G03A2,,,,,,,,,,,,,,
1000683975,BOARD  EDGE  1000 MM LG X 50 MM X 50,50.0,EA,MCU,A07D2,,,,,,,,,,,,,,
1000684686,GASKET  LEAD,6.0,EA,UTILITIES,A08A1B,,,,,,,,,,,,,,
